gmm_bic_best_label,n_items,total_correct,total_incorrect,accuracy,avg_rt,var_rt,rt_cv,longest_correct_streak,longest_incorrect_streak,consecutive_correct_rate,response_variance
0,57.0,38.737226277372265,18.26277372262774,0.6796004610065309,17.7076880735903,257.7134012865867,0.8704582367137972,13.817518248175183,5.627737226277373,0.5367570385818562,0.2200620163547555
1,57.0,50.86842105263158,6.131578947368421,0.8924284395198522,16.207970452446908,291.5016150031468,0.9913917402540613,27.473684210526315,1.9736842105263157,0.818374060150376,0.09663962537923756
2,57.0,41.094339622641506,15.90566037735849,0.7209533267130089,23.766709864283353,1009.6050258090629,1.3323669857109035,14.547169811320755,5.0,0.5835579514824798,0.19940180640279948
3,57.0,16.02173913043478,40.97826086956522,0.2810831426392067,16.61542477116705,315.33304266909647,0.929602465705667,5.304347826086956,20.304347826086957,0.15683229813664595,0.2002288329519451
4,57.0,45.5625,11.4375,0.799342105263158,15.80578608268356,201.22224030932176,0.8700349066403891,19.458333333333332,3.1666666666666665,0.6803075396825397,0.16230245753272068
5,57.0,29.641975308641975,27.358024691358025,0.5200346545375785,18.439001137102014,281.4174224325364,0.8426385776002311,9.148148148148149,10.148148148148149,0.3619929453262786,0.250935981930134
6,57.0,31.25,25.75,0.5482456140350878,36.211010964912276,5293.478121694525,1.9830004815020046,9.5,8.75,0.39732142857142855,0.2138157894736842
