gmm_bic_best_label,n_items,total_correct,total_incorrect,accuracy,avg_rt,var_rt,rt_cv,longest_correct_streak,longest_incorrect_streak,consecutive_correct_rate,response_variance
0,,-0.0406837159407969,0.04068371594079691,-0.040683715940796714,-0.005567992165955472,-0.19563722672293113,-0.2716035769243739,-0.24224965798838705,-0.11693959571646215,-0.11771719850870252,0.6124392594985185
1,,1.1832141196721546,-1.1832141196721548,1.1832141196721542,-0.2830387252995262,-0.1350216961945119,0.18960416620730877,1.3822400136708586,-0.7121369684694145,1.3327955760479804,-1.761089172122174
2,,0.1971218732871413,-0.19712187328714206,0.19712187328714206,1.1154438534200983,1.1532446674971013,1.4899917248011338,-0.15545286366794558,-0.21918976730646633,0.12333826626813854,0.21512402895864421
3,,-2.332414750606038,2.332414750606038,-2.332414750606038,-0.20765343480229095,-0.09226848516834901,-0.04604345029228872,-1.2549465937084274,2.2736880257958383,-2.074579345251583,0.2310285258055062
4,,0.6479077947343314,-0.6479077947343319,0.6479077947343322,-0.3574489945127523,-0.2969814919607521,-0.27321804356960194,0.4287619473803459,-0.5178157529385133,0.6216622412738194,-0.4983312739386549
5,,-0.958289787000492,0.9582897870004918,-0.9582897870004919,0.12973612710420876,-0.15311258101446634,-0.37770024839133987,-0.7977015704476053,0.6193761317411,-1.017867155315744,1.2061745980447895
6,,-0.7960586155598206,0.7960586155598204,-0.79605861555982,3.4178301833839186,8.838446454185554,3.9713322748975917,-0.7558465065253223,0.3916361123954478,-0.8359022443619026,0.4923184534162821
